subj,trigger,target,Predictors,Predictor_response,prior_categorization,Prior categorization,Trigger
subj_115,some,-1.5308198594774958,Prior,1.3139106851021287,1,high,Some
subj_115,or,0.03572073426337763,Competence,-0.7823796704870345,0,low,Or
subj_115,or,0.03572073426337763,Relevance,0.06214561507431854,1,high,Or
subj_115,or,0.03572073426337763,Prior,-1.292536576341335,0,low,Or
subj_115,some,0.4940258188752561,Competence,-1.4436823038437976,0,low,Some
subj_115,some,0.4940258188752561,Relevance,0.42743309724456463,1,high,Some
subj_115,some,0.4940258188752561,Prior,-0.3645707140751635,0,low,Some
subj_116,or,0.46423808942844164,Competence,-0.3311151887567257,0,low,Or
subj_116,or,0.46423808942844164,Relevance,0.40324310150179177,1,high,Or
subj_116,or,0.46423808942844164,Prior,-0.29521495035297807,0,low,Or
subj_116,some,-0.7725332531964643,Competence,0.12867242074843285,1,high,Some
subj_116,some,-0.7725332531964643,Relevance,-1.0475235595784824,0,low,Some
subj_116,some,-0.7725332531964643,Prior,1.1341189203051272,1,high,Some
subj_116,or,0.36086613386649385,Competence,0.7710192534137157,1,high,Or
subj_116,or,0.36086613386649385,Relevance,-0.7036988074499918,0,low,Or
subj_116,or,0.36086613386649385,Prior,0.08011078646149078,1,high,Or
subj_116,some,-2.6410831068545946,Competence,1.2631500147712764,1,high,Some
subj_116,some,-2.6410831068545946,Relevance,-0.7669139403727387,0,low,Some
subj_116,some,-2.6410831068545946,Prior,1.3257540392027078,1,high,Some
subj_116,or,-0.037938704719991195,Competence,0.2704558937974998,1,high,Or
subj_116,or,-0.037938704719991195,Relevance,-1.0985189197992564,0,low,Or
subj_116,or,-0.037938704719991195,Prior,0.3445863610111866,1,high,Or
subj_116,some,-0.020409232177222514,Competence,-0.043931017163115815,0,low,Some
subj_116,some,-0.020409232177222514,Relevance,1.1154276177578815,1,high,Some
subj_116,some,-0.020409232177222514,Prior,-0.3255275545279099,0,low,Some
subj_116,or,-0.17775139221885544,Competence,-2.145036034520064,0,low,Or
subj_116,or,-0.17775139221885544,Relevance,1.0992331948499217,1,high,Or
subj_116,or,-0.17775139221885544,Prior,-1.8651992987102823,0,low,Or
subj_116,some,1.2972554227021706,Competence,0.0867846577089806,1,high,Some
subj_116,some,1.2972554227021706,Relevance,0.9987513130908747,1,high,Some
subj_116,some,1.2972554227021706,Prior,-0.39862830338934246,0,low,Some
subj_117,or,-0.6542326133262454,Competence,-0.36547132606679783,0,low,Or
subj_117,or,-0.6542326133262454,Relevance,-0.04785227353303677,0,low,Or
subj_117,or,-0.6542326133262454,Prior,-1.1821901713991434,0,low,Or
subj_117,some,-1.1785356185092002,Competence,-1.1161957876674786,0,low,Some
subj_117,some,-1.1785356185092002,Relevance,-0.2307213246877934,0,low,Some
subj_117,some,-1.1785356185092002,Prior,-0.1671802661959662,0,low,Some
subj_117,or,-0.8485252203572257,Competence,-0.5970086068417566,0,low,Or
subj_117,or,-0.8485252203572257,Relevance,1.99164712202954,1,high,Or
subj_117,or,-0.8485252203572257,Prior,0.018515830763504097,1,high,Or
subj_117,some,-2.699366681933437,Competence,-0.41060689057422756,0,low,Some
subj_117,some,-2.699366681933437,Relevance,-0.7090170324145398,0,low,Some
subj_117,some,-2.699366681933437,Prior,-0.9009829828210195,0,low,Some
subj_117,or,0.6174255058202571,Competence,0.45228289457518833,1,high,Or
subj_117,or,0.6174255058202571,Relevance,0.3989802606807201,1,high,Or
subj_117,or,0.6174255058202571,Prior,1.972788582316298,1,high,Or
subj_117,some,-0.538923260809657,Competence,-0.15534899746718242,0,low,Some
subj_117,some,-0.538923260809657,Relevance,-0.8738515166817269,0,low,Some
subj_117,some,-0.538923260809657,Prior,-0.28620333876767085,0,low,Some
subj_117,or,-0.11186065739562365,Competence,-0.01369743928361918,0,low,Or
subj_117,or,-0.11186065739562365,Relevance,-1.104918206682985,0,low,Or
subj_117,or,-0.11186065739562365,Prior,0.8382704003781151,1,high,Or
subj_117,some,0.16439233224592298,Competence,2.206046153325874,1,high,Some
subj_117,some,0.16439233224592298,Relevance,0.5757329712898215,1,high,Some
subj_117,some,0.16439233224592298,Prior,-0.29301805427411703,0,low,Some
subj_118,or,-0.12716539362701726,Competence,0.44443713676014857,1,high,Or
subj_118,or,-0.12716539362701726,Relevance,0.4390888082308202,1,high,Or
subj_118,or,-0.12716539362701726,Prior,-0.44275494807120175,0,low,Or
subj_118,some,-2.136308088798268,Competence,1.3721740959157918,1,high,Some
subj_118,some,-2.136308088798268,Relevance,-0.9956259061816214,0,low,Some
subj_118,some,-2.136308088798268,Prior,0.542717403773141,1,high,Some
subj_118,or,1.4955627242533636,Competence,-1.5780628390314049,0,low,Or
subj_118,or,1.4955627242533636,Relevance,-0.11348747372134473,0,low,Or
subj_118,or,1.4955627242533636,Prior,-0.5826319958554125,0,low,Or
subj_118,some,1.1411635960167283,Competence,0.15407202903029524,1,high,Some
subj_118,some,1.1411635960167283,Relevance,0.7887822112349664,1,high,Some
subj_118,some,1.1411635960167283,Prior,-1.6753062408754535,0,low,Some
subj_118,or,-1.1180582483257133,Competence,-0.21846395186774917,0,low,Or
subj_118,or,-1.1180582483257133,Relevance,0.745911277616744,1,high,Or
subj_118,or,-1.1180582483257133,Prior,1.5655511978984906,1,high,Or
subj_118,some,0.35040445796124875,Competence,0.9705042865799354,1,high,Some
subj_118,some,0.35040445796124875,Relevance,0.10321359167691962,1,high,Some
subj_118,some,0.35040445796124875,Prior,0.3735619382765619,1,high,Some
subj_118,or,0.18595302271842784,Competence,0.044461391119504444,1,high,Or
subj_118,or,0.18595302271842784,Relevance,-1.9236353773092505,0,low,Or
subj_118,or,0.18595302271842784,Prior,0.7213403551527776,1,high,Or
subj_118,some,-0.950926061397178,Competence,-1.1891221485065215,0,low,Some
subj_118,some,-0.950926061397178,Relevance,0.9557528684527665,1,high,Some
subj_118,some,-0.950926061397178,Prior,-0.5024777102989034,0,low,Some
subj_119,or,-1.0228608319600097,Competence,0.9225857379051906,1,high,Or
subj_119,or,-1.0228608319600097,Relevance,-1.6995958901657577,0,low,Or
subj_119,or,-1.0228608319600097,Prior,-1.042650779285293,0,low,Or
subj_119,some,2.1724280644857554,Competence,-1.594479988726933,0,low,Some
subj_119,some,2.1724280644857554,Relevance,0.5878910199124456,1,high,Some
subj_119,some,2.1724280644857554,Prior,1.7953470021940283,1,high,Some
subj_119,or,-1.384367559072945,Competence,-1.2517455706651224,0,low,Or
subj_119,or,-1.384367559072945,Relevance,0.3451858680341199,1,high,Or
subj_119,or,-1.384367559072945,Prior,0.5723151121372245,1,high,Or
subj_119,some,-0.6299477879936287,Competence,-0.005556861611005229,0,low,Some
subj_119,some,-0.6299477879936287,Relevance,0.8719655257274904,1,high,Some
subj_119,some,-0.6299477879936287,Prior,0.20502977291767288,1,high,Some
subj_119,or,0.2918819991870846,Competence,0.25172533786165124,1,high,Or
subj_119,or,0.2918819991870846,Relevance,-0.6627365616087396,0,low,Or
subj_119,or,0.2918819991870846,Prior,0.6494751803827515,1,high,Or
subj_119,some,-0.2059131415125599,Competence,1.2530395680689195,1,high,Some
subj_119,some,-0.2059131415125599,Relevance,-0.9889187689970517,0,low,Some
subj_119,some,-0.2059131415125599,Prior,-0.3035971585700956,0,low,Some
subj_119,or,-1.267210006671847,Competence,0.609724566331679,1,high,Or
subj_119,or,-1.267210006671847,Relevance,1.1430502630672283,1,high,Or
subj_119,or,-1.267210006671847,Prior,-1.0904409792474232,0,low,Or
subj_119,some,0.395171837206144,Competence,-0.1852927891643799,0,low,Some
subj_119,some,0.395171837206144,Relevance,0.4031585440302648,1,high,Some
subj_119,some,0.395171837206144,Prior,-0.7854781505288655,0,low,Some
subj_120,or,-0.5405209811078331,Competence,-0.5227069133549259,0,low,Or
subj_120,or,-0.5405209811078331,Relevance,-0.8208940678816716,0,low,Or
subj_120,or,-0.5405209811078331,Prior,-0.9296135698691785,0,low,Or
subj_120,some,-0.7592981717706584,Competence,1.0281136866204863,1,high,Some
subj_120,some,-0.7592981717706584,Relevance,-1.1322143479086686,0,low,Some
subj_120,some,-0.7592981717706584,Prior,0.6437600775319566,1,high,Some
subj_120,or,-0.22043922266170202,Competence,1.8709652260139018,1,high,Or
subj_120,or,-0.22043922266170202,Relevance,-0.9193604119848007,0,low,Or
subj_120,or,-0.22043922266170202,Prior,0.7591436647154605,1,high,Or
subj_120,some,2.102551846211516,Competence,0.08154823384354298,1,high,Some
subj_120,some,2.102551846211516,Relevance,1.763335556635271,1,high,Some
subj_120,some,2.102551846211516,Prior,-0.23576213717365077,0,low,Some
subj_120,or,-0.6059712623737512,Competence,-1.2281768314297483,0,low,Or
subj_120,or,-0.6059712623737512,Relevance,0.17518337425585787,1,high,Or
subj_120,or,-0.6059712623737512,Prior,0.5918573592458795,1,high,Or
subj_120,some,0.21874121045815692,Competence,-0.6931449654976474,0,low,Some
subj_120,some,0.21874121045815692,Relevance,0.9524233882210208,1,high,Some
subj_120,some,0.21874121045815692,Prior,-1.9632338568410015,0,low,Some
subj_120,or,-1.461010050873269,Competence,-0.3902859497513084,0,low,Or
subj_120,or,-1.461010050873269,Relevance,-0.2846251870564633,0,low,Or
subj_120,or,-1.461010050873269,Prior,0.21898730723071072,1,high,Or
subj_120,some,0.8653929179904196,Competence,-0.14631248644430092,0,low,Some
subj_120,some,0.8653929179904196,Relevance,0.26615169571945496,1,high,Some
subj_120,some,0.8653929179904196,Prior,0.9148611551598235,1,high,Some
subj_121,or,0.28415108018284563,Competence,0.3343009852375639,1,high,Or
subj_121,or,0.28415108018284563,Relevance,-0.5716361824564489,0,low,Or
subj_121,or,0.28415108018284563,Prior,0.461300440900405,1,high,Or
subj_121,some,0.3079965890933325,Competence,1.2884920603084298,1,high,Some
subj_121,some,0.3079965890933325,Relevance,1.1464645215498281,1,high,Some
subj_121,some,0.3079965890933325,Prior,-1.5587793431483081,0,low,Some
subj_121,or,0.37075539491787374,Competence,1.3605365645376495,1,high,Or
subj_121,or,0.37075539491787374,Relevance,-1.1532892366486571,0,low,Or
subj_121,or,0.37075539491787374,Prior,-0.5815325887222959,0,low,Or
subj_121,some,0.0708339798707649,Competence,-1.0858406222711225,0,low,Some
subj_121,some,0.0708339798707649,Relevance,0.2514112595632946,1,high,Some
subj_121,some,0.0708339798707649,Prior,0.38288924367948624,1,high,Some
subj_121,or,0.5942991084209578,Competence,0.3593706247403206,1,high,Or
subj_121,or,0.5942991084209578,Relevance,-1.5325752516602291,0,low,Or
subj_121,or,0.5942991084209578,Prior,-0.6333414543750425,0,low,Or
subj_121,some,0.2651274101824137,Competence,-0.7588743111314924,0,low,Some
subj_121,some,0.2651274101824137,Relevance,1.0359808292595911,1,high,Some
subj_121,some,0.2651274101824137,Prior,0.40408181171914076,1,high,Some
subj_121,or,-1.9248388188013592,Competence,-0.3183512606222781,0,low,Or
subj_121,or,-1.9248388188013592,Relevance,0.09218978743561139,1,high,Or
subj_121,or,-1.9248388188013592,Prior,1.7982647169584436,1,high,Or
subj_121,some,-1.3534931642367773,Competence,-1.1796340407990706,0,low,Some
subj_121,some,-1.3534931642367773,Relevance,0.7314542729570098,1,high,Some
subj_121,some,-1.3534931642367773,Prior,-0.27288282701182887,0,low,Some
subj_122,or,-0.5458863832098206,Competence,0.33394214340810563,1,high,Or
subj_122,or,-0.5458863832098206,Relevance,0.780000122388573,1,high,Or
subj_122,or,-0.5458863832098206,Prior,-0.6180919556866229,0,low,Or
subj_122,some,-1.8551614408659183,Competence,0.011121599178921885,1,high,Some
subj_122,some,-1.8551614408659183,Relevance,-0.9672269777015622,0,low,Some
subj_122,some,-1.8551614408659183,Prior,-0.6706756705659627,0,low,Some
subj_122,or,1.3011294219335614,Competence,-1.2392129692054688,0,low,Or
subj_122,or,1.3011294219335614,Relevance,-0.05337265815050814,0,low,Or
subj_122,or,1.3011294219335614,Prior,1.390159088510826,1,high,Or
subj_122,some,-0.38787616258821445,Competence,1.0994687027260632,1,high,Some
subj_122,some,-0.38787616258821445,Relevance,-0.3905699778003893,0,low,Some
subj_122,some,-0.38787616258821445,Prior,0.7234546812541927,1,high,Some
subj_122,or,0.8364215168463769,Competence,0.3768707942540703,1,high,Or
subj_122,or,0.8364215168463769,Relevance,-0.16912042973234728,0,low,Or
subj_122,or,0.8364215168463769,Prior,-0.9406206033798089,0,low,Or
subj_122,some,-0.9946887521501577,Competence,0.031931917270427886,1,high,Some
subj_122,some,-0.9946887521501577,Relevance,1.453057590697382,1,high,Some
subj_122,some,-0.9946887521501577,Prior,0.5739180847743468,1,high,Some
subj_122,or,-0.4260594553887511,Competence,-1.6876867617639741,0,low,Or
subj_122,or,-0.4260594553887511,Relevance,-1.540395230502072,0,low,Or
subj_122,or,-0.4260594553887511,Prior,-1.3229480929288937,0,low,Or
subj_122,some,0.8256992285369135,Competence,1.0735645741318542,1,high,Some
subj_122,some,0.8256992285369135,Relevance,0.8876275608009243,1,high,Some
subj_122,some,0.8256992285369135,Prior,0.8648044680219225,1,high,Some
subj_123,or,0.48826425585480127,Competence,-0.7662250586739826,0,low,Or
subj_123,or,0.48826425585480127,Relevance,1.0519105558539028,1,high,Or
subj_123,or,0.48826425585480127,Prior,-0.41830520297404195,0,low,Or
subj_123,some,0.32917842550823895,Competence,-1.4438365871513177,0,low,Some
subj_123,some,0.32917842550823895,Relevance,0.6140772324492588,1,high,Some
subj_123,some,0.32917842550823895,Prior,-0.18495512372610387,0,low,Some
subj_123,or,-0.10643769491356048,Competence,1.1606655838412487,1,high,Or
subj_123,or,-0.10643769491356048,Relevance,0.49918460478417487,1,high,Or
subj_123,or,-0.10643769491356048,Prior,-1.4684794676001791,0,low,Or
subj_123,some,-0.2284684131336196,Competence,1.1058590524228455,1,high,Some
subj_123,some,-0.2284684131336196,Relevance,-0.5714246269240959,0,low,Some
subj_123,some,-0.2284684131336196,Prior,-0.10113245067599914,0,low,Some
subj_123,or,0.20248947487332897,Competence,-0.3416697337457037,0,low,Or
subj_123,or,0.20248947487332897,Relevance,0.23385625567530932,1,high,Or
subj_123,or,0.20248947487332897,Prior,1.9168890507804024,1,high,Or
subj_123,some,-1.0699113814294026,Competence,-0.7493178897554467,0,low,Some
subj_123,some,-1.0699113814294026,Relevance,0.718529832583711,1,high,Some
subj_123,some,-1.0699113814294026,Prior,-0.08147581489769329,0,low,Some
subj_123,or,0.5995866133921811,Competence,1.0391962743516912,1,high,Or
subj_123,or,0.5995866133921811,Relevance,-2.02416921392476,0,low,Or
subj_123,or,0.5995866133921811,Prior,-0.4968947915861576,0,low,Or
subj_123,some,0.2595854834939435,Competence,-0.004671641289334391,0,low,Some
subj_123,some,0.2595854834939435,Relevance,-0.5219646404975011,0,low,Some
subj_123,some,0.2595854834939435,Prior,0.8343538006797727,1,high,Some
subj_124,or,-1.1591889148427394,Competence,-0.3981634483149152,0,low,Or
subj_124,or,-1.1591889148427394,Relevance,-0.9349527746064802,0,low,Or
subj_124,or,-1.1591889148427394,Prior,-0.3587764051109921,0,low,Or
subj_124,some,0.0684694052398159,Competence,-0.1745107427971037,0,low,Some
subj_124,some,0.0684694052398159,Relevance,1.3159109809229885,1,high,Some
subj_124,some,0.0684694052398159,Prior,1.720868799147063,1,high,Some
subj_124,or,1.3314436747123422,Competence,-0.5703015112954836,0,low,Or
subj_124,or,1.3314436747123422,Relevance,-0.7452410914264082,0,low,Or
subj_124,or,1.3314436747123422,Prior,0.21166461919964316,1,high,Or
subj_124,some,0.7436009878392327,Competence,-0.7495065865825835,0,low,Some
subj_124,some,0.7436009878392327,Relevance,0.9293772254747946,1,high,Some
subj_124,some,0.7436009878392327,Prior,0.09965078547307575,1,high,Some
subj_124,or,1.3037747961331652,Competence,1.1423202535970856,1,high,Or
subj_124,or,1.3037747961331652,Relevance,1.2363257652119855,1,high,Or
subj_124,or,1.3037747961331652,Prior,-0.06816192158670575,0,low,Or
subj_124,some,0.11582863720601128,Competence,-1.4587890859083363,0,low,Some
subj_124,some,0.11582863720601128,Relevance,-0.3354474412934819,0,low,Some
subj_124,some,0.11582863720601128,Prior,0.5377200916675181,1,high,Some
subj_124,or,0.9133750349081443,Competence,1.2646539687854463,1,high,Or
subj_124,or,0.9133750349081443,Relevance,-1.0932299845145501,0,low,Or
subj_124,or,0.9133750349081443,Prior,-0.27611597446826613,0,low,Or
subj_124,some,1.8061592685623558,Competence,0.9442971525158907,1,high,Some
subj_124,some,1.8061592685623558,Relevance,-0.37274267976884856,0,low,Some
subj_124,some,1.8061592685623558,Prior,-1.8668499943213357,0,low,Some
subj_125,or,0.11622229636425542,Competence,-0.026198176159935114,0,low,Or
subj_125,or,0.11622229636425542,Relevance,-0.39411386836805695,0,low,Or
subj_125,or,0.11622229636425542,Prior,0.06797250359393749,1,high,Or
subj_125,some,-0.896517340228897,Competence,0.8660707575946792,1,high,Some
subj_125,some,-0.896517340228897,Relevance,-0.7649979335855094,0,low,Some
subj_125,some,-0.896517340228897,Prior,-1.847903136395538,0,low,Some
subj_125,or,0.6676912355681153,Competence,0.9019694973786346,1,high,Or
subj_125,or,0.6676912355681153,Relevance,0.21963126486842013,1,high,Or
subj_125,or,0.6676912355681153,Prior,0.9196739343085861,1,high,Or
subj_125,some,0.33453304074052925,Competence,-1.4058761800214596,0,low,Some
subj_125,some,0.33453304074052925,Relevance,-0.3614054478609331,0,low,Some
subj_125,some,0.33453304074052925,Prior,-0.2936379035420147,0,low,Some
subj_125,or,-0.17615779466922368,Competence,-0.18034306005259812,0,low,Or
subj_125,or,-0.17615779466922368,Relevance,-0.8162905428541324,0,low,Or
subj_125,or,-0.17615779466922368,Prior,1.4594657018167554,1,high,Or
subj_125,some,0.8023366241421728,Competence,-1.5308970590916355,0,low,Some
subj_125,some,0.8023366241421728,Relevance,0.47925319644956266,1,high,Some
subj_125,some,0.8023366241421728,Prior,0.4449529151693304,1,high,Some
subj_125,or,-0.9693697862327326,Competence,0.4255881880025604,1,high,Or
subj_125,or,-0.9693697862327326,Relevance,-0.5672544671421704,0,low,Or
subj_125,or,-0.9693697862327326,Prior,-0.23571991095044026,0,low,Or
subj_125,some,-0.3822450010751406,Competence,0.9496860323497539,1,high,Some
subj_125,some,-0.3822450010751406,Relevance,2.20517779849282,1,high,Some
subj_125,some,-0.3822450010751406,Prior,-0.5148041040006168,0,low,Some
subj_126,or,0.9958721257121692,Competence,0.5118185828140863,1,high,Or
subj_126,or,0.9958721257121692,Relevance,-0.8745866352723044,0,low,Or
subj_126,or,0.9958721257121692,Prior,-0.630664860756214,0,low,Or
subj_126,some,0.6025074191935316,Competence,-0.13818165677966707,0,low,Some
subj_126,some,0.6025074191935316,Relevance,-0.7407378635312933,0,low,Some
subj_126,some,0.6025074191935316,Prior,-0.47949440408016425,0,low,Some
subj_126,or,-0.47192658744397686,Competence,0.2017039424612748,1,high,Or
subj_126,or,-0.47192658744397686,Relevance,-0.18510301599255052,0,low,Or
subj_126,or,-0.47192658744397686,Prior,-0.6282986565709762,0,low,Or
subj_126,some,-0.1115571159488859,Competence,0.6945084957853723,1,high,Some
subj_126,some,-0.1115571159488859,Relevance,1.708762888790982,1,high,Some
subj_126,some,-0.1115571159488859,Prior,-0.01638598872820034,0,low,Some
subj_126,or,-0.286268490023184,Competence,0.497220971880273,1,high,Or
subj_126,or,-0.286268490023184,Relevance,0.6191694725076424,1,high,Or
subj_126,or,-0.286268490023184,Prior,-0.07765264406536483,0,low,Or
subj_126,some,-0.10960521905543871,Competence,-1.4604581662623906,0,low,Some
subj_126,some,-0.10960521905543871,Relevance,0.860357662590277,1,high,Some
subj_126,some,-0.10960521905543871,Prior,-0.1050617000495661,0,low,Some
subj_126,or,-0.6718283411329445,Competence,-1.5260312532275582,0,low,Or
subj_126,or,-0.6718283411329445,Relevance,-0.12577432949859005,0,low,Or
subj_126,or,-0.6718283411329445,Prior,-0.4600639991718527,0,low,Or
subj_126,some,1.0306474584023029,Competence,1.2194190833286092,1,high,Some
subj_126,some,1.0306474584023029,Relevance,-1.262088179594163,0,low,Some
subj_126,some,1.0306474584023029,Prior,2.397622253422339,1,high,Some
subj_127,or,-0.47959808176530533,Competence,0.8288288300611802,1,high,Or
subj_127,or,-0.47959808176530533,Relevance,-0.8319369496686083,0,low,Or
subj_127,or,-0.47959808176530533,Prior,-0.370763124818212,0,low,Or
subj_127,some,0.2882343038534765,Competence,1.153878083398866,1,high,Some
subj_127,some,0.2882343038534765,Relevance,0.15718761994860597,1,high,Some
subj_127,some,0.2882343038534765,Prior,0.25492095030328993,1,high,Some
subj_127,or,0.052646775158945,Competence,-0.46291656203561427,0,low,Or
subj_127,or,0.052646775158945,Relevance,0.5885054712827322,1,high,Or
subj_127,or,0.052646775158945,Prior,1.1871387450663677,1,high,Or
subj_127,some,-0.09912508166968473,Competence,-1.5029688879122425,0,low,Some
subj_127,some,-0.09912508166968473,Relevance,0.009528430078363579,1,high,Some
subj_127,some,-0.09912508166968473,Prior,-0.036251839229068154,0,low,Some
subj_127,or,1.996708473371302,Competence,1.1959717195737005,1,high,Or
subj_127,or,1.996708473371302,Relevance,2.0322854496622913,1,high,Or
subj_127,or,1.996708473371302,Prior,0.06647178106295855,1,high,Or
subj_127,some,-0.23831098932736972,Competence,-0.03911196987594183,0,low,Some
subj_127,some,-0.23831098932736972,Relevance,-0.1354762464057603,0,low,Some
subj_127,some,-0.23831098932736972,Prior,1.454439948812221,1,high,Some
subj_127,or,0.42950283212033435,Competence,-0.14652309483448903,0,low,Or
subj_127,or,0.42950283212033435,Relevance,-1.166790773687331,0,low,Or
subj_127,or,0.42950283212033435,Prior,-1.2597211725264537,0,low,Or
subj_127,some,0.2695908738486189,Competence,-1.027158118375459,0,low,Some
subj_127,some,0.2695908738486189,Relevance,-0.6533030012102936,0,low,Some
subj_127,some,0.2695908738486189,Prior,-1.296235288671104,0,low,Some
subj_128,or,1.7648982230513017,Competence,-0.49127641773758435,0,low,Or
subj_128,or,1.7648982230513017,Relevance,-0.462225829298888,0,low,Or
subj_128,or,1.7648982230513017,Prior,-2.0935519033592174,0,low,Or
subj_128,some,-0.04987865774366605,Competence,0.9649268454002627,1,high,Some
subj_128,some,-0.04987865774366605,Relevance,0.39620792281412665,1,high,Some
subj_128,some,-0.04987865774366605,Prior,0.5360090707549628,1,high,Some
subj_128,or,1.6004558141750882,Competence,0.008594574248091099,1,high,Or
subj_128,or,1.6004558141750882,Relevance,-0.40883734997211063,0,low,Or
subj_128,or,1.6004558141750882,Prior,0.46386444698864465,1,high,Or
subj_128,some,-0.20600125122330598,Competence,-0.7863347646489902,0,low,Some
subj_128,some,-0.20600125122330598,Relevance,1.6882325898544064,1,high,Some
subj_128,some,-0.20600125122330598,Prior,0.32676245947268656,1,high,Some
subj_128,or,1.1248866159371564,Competence,1.6602492439684737,1,high,Or
subj_128,or,1.1248866159371564,Relevance,-1.2339602023121103,0,low,Or
subj_128,or,1.1248866159371564,Prior,-0.9347855485334744,0,low,Or
subj_128,some,0.15656109737272061,Competence,-1.484620265009186,0,low,Some
subj_128,some,0.15656109737272061,Relevance,0.30104219942641985,1,high,Some
subj_128,some,0.15656109737272061,Prior,0.9019025669451607,1,high,Some
subj_128,or,-0.060865243589371086,Competence,-0.28246217057788225,0,low,Or
subj_128,or,-0.060865243589371086,Relevance,0.8495875915365425,1,high,Or
subj_128,or,-0.060865243589371086,Prior,0.3811996477791745,1,high,Or
subj_128,some,-0.6264033156400229,Competence,0.4109229543568153,1,high,Some
subj_128,some,-0.6264033156400229,Relevance,-1.1300469220483864,0,low,Some
subj_128,some,-0.6264033156400229,Prior,0.4185992599520625,1,high,Some
subj_129,or,0.09291287937232301,Competence,-0.9236165419145351,0,low,Or
subj_129,or,0.09291287937232301,Relevance,-0.2129030023115737,0,low,Or
subj_129,or,0.09291287937232301,Prior,1.5353352397514615,1,high,Or
subj_129,some,0.22876052054515006,Competence,-0.9687782724279859,0,low,Some
subj_129,some,0.22876052054515006,Relevance,-0.9694105406145233,0,low,Some
subj_129,some,0.22876052054515006,Prior,-0.6925475396165978,0,low,Some
subj_129,or,0.5911737343374334,Competence,-0.5756148335082365,0,low,Or
subj_129,or,0.5911737343374334,Relevance,0.29639351110727413,1,high,Or
subj_129,or,0.5911737343374334,Prior,0.12630401711822203,1,high,Or
subj_129,some,1.0482739696307977,Competence,1.4433574880476188,1,high,Some
subj_129,some,1.0482739696307977,Relevance,0.4720623275053912,1,high,Some
subj_129,some,1.0482739696307977,Prior,0.16084525382884443,1,high,Some
subj_129,or,1.0009213644483668,Competence,0.49655765603594926,1,high,Or
subj_129,or,1.0009213644483668,Relevance,2.081301991062119,1,high,Or
subj_129,or,1.0009213644483668,Prior,-1.6888906335151948,0,low,Or
subj_129,some,-1.0325754341357867,Competence,0.3206139186099904,1,high,Some
subj_129,some,-1.0325754341357867,Relevance,-0.7315209927340567,0,low,Some
subj_129,some,-1.0325754341357867,Prior,0.6482442023265378,1,high,Some
subj_129,or,-0.9188708429064419,Competence,-0.9969188236632278,0,low,Or
subj_129,or,-0.9188708429064419,Relevance,-0.02113594613139598,0,low,Or
subj_129,or,-0.9188708429064419,Prior,-0.6945457194180582,0,low,Or
subj_129,some,-0.9226755117744203,Competence,1.204399408820427,1,high,Some
subj_129,some,-0.9226755117744203,Relevance,-0.9147873478832343,0,low,Some
subj_129,some,-0.9226755117744203,Prior,0.6052551795247852,1,high,Some
subj_130,or,-0.2242020610986719,Competence,1.3686129418713002,1,high,Or
subj_130,or,-0.2242020610986719,Relevance,-0.38067720834527263,0,low,Or
subj_130,or,-0.2242020610986719,Prior,-1.6654098232184824,0,low,Or
subj_130,some,0.4157255249908596,Competence,0.5570248583712676,1,high,Some
subj_130,some,0.4157255249908596,Relevance,0.01661139165818302,1,high,Some
subj_130,some,0.4157255249908596,Prior,0.5071031486915107,1,high,Some
subj_130,or,0.5209764702152663,Competence,-2.1157801582870754,0,low,Or
subj_130,or,0.5209764702152663,Relevance,-0.6099616219747164,0,low,Or
subj_130,or,0.5209764702152663,Prior,0.19458353487968078,1,high,Or
subj_130,some,-1.0397511323703021,Competence,-0.4445441903391867,0,low,Some
subj_130,some,-1.0397511323703021,Relevance,0.5652820057904843,1,high,Some
subj_130,some,-1.0397511323703021,Prior,0.6993656698735153,1,high,Some
subj_130,or,1.335611521380205,Competence,0.1450012416673391,1,high,Or
subj_130,or,1.335611521380205,Relevance,-0.29986989379805645,0,low,Or
subj_130,or,1.335611521380205,Prior,-1.2038505731131586,0,low,Or
subj_130,some,-0.32280633304936057,Competence,0.03033331747855231,1,high,Some
subj_130,some,-0.32280633304936057,Relevance,-1.7297478882844697,0,low,Some
subj_130,some,-0.32280633304936057,Prior,0.34927267716904226,1,high,Some
subj_130,or,1.7533614814356675,Competence,0.3163625330506595,1,high,Or
subj_130,or,1.7533614814356675,Relevance,1.452049278172125,1,high,Or
subj_130,or,1.7533614814356675,Prior,1.3484625001238661,1,high,Or
subj_130,some,2.412361880052924,Competence,0.1429894561871432,1,high,Some
subj_130,some,2.412361880052924,Relevance,0.9863139367817227,1,high,Some
subj_130,some,2.412361880052924,Prior,-0.22952713440597422,0,low,Some
subj_131,or,2.2320686191023613,Competence,-0.1764645265019074,0,low,Or
subj_131,or,2.2320686191023613,Relevance,0.7977384866947066,1,high,Or
subj_131,or,2.2320686191023613,Prior,-1.3597150422766457,0,low,Or
subj_131,some,-1.6578645719088598,Competence,-0.5742036692093816,0,low,Some
subj_131,some,-1.6578645719088598,Relevance,-0.2796780866268205,0,low,Some
subj_131,some,-1.6578645719088598,Prior,-0.2756070023261029,0,low,Some
subj_131,or,1.2190701096127263,Competence,1.5561151622926714,1,high,Or
subj_131,or,1.2190701096127263,Relevance,-0.06216500492255997,0,low,Or
subj_131,or,1.2190701096127263,Prior,-0.8759694256552961,0,low,Or
