submission_id,title,main_type,block_extended,response,block_mean,block_sd,response_centered
2449,Greg's movie,xor,prior,78,32.625,25.36976546994473,1.788546293569613
2449,Greg's movie,xor,target,0,61.875,51.24573152956254,-1.2074176356387003
2449,Unexpected guest,xor,relevance,89,65.25,24.15870147882243,0.9830826388090147
2449,Unexpected guest,xor,competence,2,57.25,35.991070321083015,-1.5351029993580214
2449,Unexpected guest,xor,prior,12,32.625,25.36976546994473,-0.8129755879861877
2449,Unexpected guest,xor,target,97,61.875,51.24573152956254,0.6854229406353026
2449,Teacher problems,some,relevance,58,65.25,24.15870147882243,-0.3000989107943308
2449,Teacher problems,some,competence,51,57.25,35.991070321083015,-0.17365418544773997
2449,Teacher problems,some,prior,18,32.625,25.36976546994473,-0.5764735987538422
2449,Teacher problems,some,target,99,61.875,51.24573152956254,0.7244505813832202
2449,Chloe's holiday,xor,relevance,70,65.25,24.15870147882243,0.19661652776180294
2449,Chloe's holiday,xor,competence,87,57.25,35.991070321083015,0.8265939227312422
2449,Chloe's holiday,xor,prior,19.5,32.625,25.36976546994473,-0.5173481014457558
2449,Chloe's holiday,xor,target,0,61.875,51.24573152956254,-1.2074176356387003
2449,College,xor,relevance,66,65.25,24.15870147882243,0.03104471490975836
2449,College,xor,competence,75,57.25,35.991070321083015,0.4931778866715815
2449,College,xor,prior,51.5,32.625,25.36976546994473,0.7439958411267537
2449,College,xor,target,0,61.875,51.24573152956254,-1.2074176356387003
2449,Champagne reception,some,relevance,52,65.25,24.15870147882243,-0.5484566300723976
2449,Champagne reception,some,competence,50,57.25,35.991070321083015,-0.20143885511937837
2449,Champagne reception,some,prior,54,32.625,25.36976546994473,0.8425383366402309
2449,Champagne reception,some,target,99,61.875,51.24573152956254,0.7244505813832202
2448,Stand-up comedy show,some,relevance,40,63.75,25.938113159706013,-0.9156410049476855
2448,Stand-up comedy show,some,competence,3,44.375,34.920061773795794,-1.1848489921930214
2448,Stand-up comedy show,some,prior,13,42.3125,23.044890199037926,-1.2719739494017521
2448,Stand-up comedy show,some,target,74,90.375,13.415742352070676,-1.2205809839119766
2448,Pete's accident,xor,relevance,100,63.75,25.938113159706013,1.3975573233412042
2448,Pete's accident,xor,competence,55,44.375,34.920061773795794,0.3042663575118031
2448,Pete's accident,xor,prior,40.5,42.3125,23.044890199037926,-0.07865084122100387
2448,Pete's accident,xor,target,100,90.375,13.415742352070676,0.7174407310016961
2448,Rabbits,xor,relevance,89,63.75,25.938113159706013,0.9734709631549078
2448,Rabbits,xor,competence,17,44.375,34.920061773795794,-0.7839333211186457
2448,Rabbits,xor,prior,50,42.3125,23.044890199037926,0.3335880506959819
2448,Rabbits,xor,target,78,90.375,13.415742352070676,-0.9224237970021807
2448,Restaurant,some,relevance,75,63.75,25.938113159706013,0.4337246865541668
2448,Restaurant,some,competence,80,44.375,34.920061773795794,1.0201871987160456
2448,Restaurant,some,prior,27,42.3125,23.044890199037926,-0.6644640034188257
2448,Restaurant,some,target,100,90.375,13.415742352070676,0.7174407310016961
2448,Presents,xor,relevance,80,63.75,25.938113159706013,0.6264912139115743
2448,Presents,xor,competence,81,44.375,34.920061773795794,1.0488240323642153
2448,Presents,xor,prior,70,42.3125,23.044890199037926,1.2014594021001623
2448,Presents,xor,target,100,90.375,13.415742352070676,0.7174407310016961
2448,Joshua's delay,xor,relevance,50,63.75,25.938113159706013,-0.5301079502328706
2448,Joshua's delay,xor,competence,38,44.375,34.920061773795794,-0.18255981450708186
2448,Joshua's delay,xor,prior,74,42.3125,23.044890199037926,1.3750336723809986
2448,Joshua's delay,xor,target,71,90.375,13.415742352070676,-1.4441988740943232
2448,Mrs. Todd's math exams,some,relevance,50,63.75,25.938113159706013,-0.5301079502328706
2448,Mrs. Todd's math exams,some,competence,81,44.375,34.920061773795794,1.0488240323642153
2448,Mrs. Todd's math exams,some,prior,49,42.3125,23.044890199037926,0.29019448312577284
2448,Mrs. Todd's math exams,some,target,100,90.375,13.415742352070676,0.7174407310016961
2448,Final exam,some,relevance,26,63.75,25.938113159706013,-1.4553872815484263
2448,Final exam,some,competence,0,44.375,34.920061773795794,-1.2707594931375306
2448,Final exam,some,prior,15,42.3125,23.044890199037926,-1.185186814261334
2448,Final exam,some,target,100,90.375,13.415742352070676,0.7174407310016961
2447,Gerald's graduation,xor,relevance,20,46.875,25.626088827041645,-1.0487359261644507
2447,Gerald's graduation,xor,competence,98,68.375,31.748734507963352,0.9331080579784788
2447,Gerald's graduation,xor,prior,84.5,65.9375,28.186163652199486,0.6585678075615476
2447,Gerald's graduation,xor,target,99,87.25,35.257218105962764,0.33326509098608714
2447,Van Gogh exhibition,some,relevance,33,46.875,25.626088827041645,-0.5414404083918791
2447,Van Gogh exhibition,some,competence,88,68.375,31.748734507963352,0.6181348738507223
2447,Van Gogh exhibition,some,prior,59,65.9375,28.186163652199486,-0.24613140282603296
2447,Van Gogh exhibition,some,target,100,87.25,35.257218105962764,0.3616280774529882
2447,Presents,xor,relevance,12,46.875,25.626088827041645,-1.360917783255264
2447,Presents,xor,competence,83,68.375,31.748734507963352,0.46064828178684397
2447,Presents,xor,prior,100,65.9375,28.186163652199486,1.2084830138755671
2447,Presents,xor,target,100,87.25,35.257218105962764,0.3616280774529882
2447,Schizophrenia talk,some,relevance,76,46.875,25.626088827041645,1.1365370734712419
2447,Schizophrenia talk,some,competence,6,68.375,31.748734507963352,-1.9646452359968816
2447,Schizophrenia talk,some,prior,24,65.9375,28.186163652199486,-1.4878754170834965
2447,Schizophrenia talk,some,target,100,87.25,35.257218105962764,0.3616280774529882
2447,Emails from a broken laptop,some,relevance,72,46.875,25.626088827041645,0.9804461449258353
2447,Emails from a broken laptop,some,competence,50,68.375,31.748734507963352,-0.5787632258347527
2447,Emails from a broken laptop,some,prior,100,65.9375,28.186163652199486,1.2084830138755671
2447,Emails from a broken laptop,some,target,99,87.25,35.257218105962764,0.33326509098608714
2447,Pete's accident,xor,relevance,61,46.875,25.626088827041645,0.551196091425967
2447,Pete's accident,xor,competence,72,68.375,31.748734507963352,0.11417777924631176
2447,Pete's accident,xor,prior,36,65.9375,28.186163652199486,-1.0621346121952233
2447,Pete's accident,xor,target,100,87.25,35.257218105962764,0.3616280774529882
2447,M&M's in the hospital,some,relevance,31,46.875,25.626088827041645,-0.6194858726645824
2447,M&M's in the hospital,some,competence,100,68.375,31.748734507963352,0.9961026948040301
2447,M&M's in the hospital,some,prior,71,65.9375,28.186163652199486,0.17960940206224027
2447,M&M's in the hospital,some,target,100,87.25,35.257218105962764,0.3616280774529882
2447,Crime,xor,relevance,70,46.875,25.626088827041645,0.902400680653132
2447,Crime,xor,competence,50,68.375,31.748734507963352,-0.5787632258347527
2447,Crime,xor,prior,53,65.9375,28.186163652199486,-0.4590018052701696
2447,Crime,xor,target,0,87.25,35.257218105962764,-2.4746705692371154
2446,Champagne reception,some,relevance,24,72.125,25.737340854985668,-1.8698512900441129
2446,Champagne reception,some,competence,22,73.625,24.663086934584186,-2.093209180867301
2446,Champagne reception,some,prior,59,52.1875,20.36267155500827,0.3345582617485397
2446,Champagne reception,some,target,72,90.25,8.481071360893706,-2.15185077726747
2446,Hotel check,some,relevance,82,72.125,25.737340854985668,0.38368377120385694
2446,Hotel check,some,competence,77,73.625,24.663086934584186,0.13684418373708748
2446,Hotel check,some,prior,26,52.1875,20.36267155500827,-1.28605423552879
2446,Hotel check,some,target,95,90.25,8.481071360893706,0.5600707502476976
2446,Grandma,xor,relevance,47,72.125,25.737340854985668,-0.9762080761009524
2446,Grandma,xor,competence,78,73.625,24.663086934584186,0.17739060854807637
2446,Grandma,xor,prior,28.5,52.1875,20.36267155500827,-1.1632805614926287
2446,Grandma,xor,target,90,90.25,8.481071360893706,-0.029477407907773562
2446,Mrs. Sanders' son,xor,relevance,100,72.125,25.737340854985668,1.0830567212463302
2446,Mrs. Sanders' son,xor,competence,100,73.625,24.663086934584186,1.0694119543898317
2446,Mrs. Sanders' son,xor,prior,30.5,52.1875,20.36267155500827,-1.0650616222636997
2446,Mrs. Sanders' son,xor,target,100,90.25,8.481071360893706,1.149618908403169
2446,Rotten tomatoes,some,relevance,100,72.125,25.737340854985668,1.0830567212463302
2446,Rotten tomatoes,some,competence,71,73.625,24.663086934584186,-0.10643436512884583
2446,Rotten tomatoes,some,prior,68,52.1875,20.36267155500827,0.7765434882787206
2446,Rotten tomatoes,some,target,88,90.25,8.481071360893706,-0.26529667116996203
2446,Brad's clothes,xor,relevance,78,72.125,25.737340854985668,0.22826756008330729
2446,Brad's clothes,xor,competence,79,73.625,24.663086934584186,0.21793703335906525
2446,Brad's clothes,xor,prior,70.5,52.1875,20.36267155500827,0.8993171623148819
2446,Brad's clothes,xor,target,97,90.25,8.481071360893706,0.7958900135098861
2446,Suzy's fruits,some,relevance,72,72.125,25.737340854985668,-0.004856756597517176
2446,Suzy's fruits,some,competence,62,73.625,24.663086934584186,-0.4713521884277458
2446,Suzy's fruits,some,prior,74,52.1875,20.36267155500827,1.0712003059655077
2446,Suzy's fruits,some,target,91,90.25,8.481071360893706,0.08843222372332069
2446,Lily's husband,xor,relevance,74,72.125,25.737340854985668,0.07285134896275765
2446,Lily's husband,xor,competence,100,73.625,24.663086934584186,1.0694119543898317
2446,Lily's husband,xor,prior,61,52.1875,20.36267155500827,0.43277720097746875
2446,Lily's husband,xor,target,89,90.25,8.481071360893706,-0.1473870395388678
2444,Final exam,some,relevance,67,62.75,33.7797487937881,0.1258150268062843
2444,Final exam,some,competence,50,69.375,29.19852002120264,-0.6635610293237724
2444,Final exam,some,prior,0,42.3125,19.005520814452083,-2.2263267822592336
2444,Final exam,some,target,78,91.25,9.57302758498361,-1.3840971293955262
2444,Stand-up comedy show,some,relevance,25,62.75,33.7797487937881,-1.117533473396996
2444,Stand-up comedy show,some,competence,49,69.375,29.19852002120264,-0.6978093405146768
2444,Stand-up comedy show,some,prior,29,42.3125,19.005520814452083,-0.7004543642854015
2444,Stand-up comedy show,some,target,84,91.25,9.57302758498361,-0.7573361651409483
2444,Bill's order,xor,relevance,19,62.75,33.7797487937881,-1.2951546877117501
2444,Bill's order,xor,competence,100,69.375,29.19852002120264,1.0488545302214467
2444,Bill's order,xor,prior,52,42.3125,19.005520814452083,0.5097203120386724
2444,Bill's order,xor,target,100,91.25,9.57302758498361,0.9140264062045927
2444,Rabbits,xor,relevance,77,62.75,33.7797487937881,0.4218503839975415
2444,Rabbits,xor,competence,66,69.375,29.19852002120264,-0.11558805026930229
2444,Rabbits,xor,prior,57.5,42.3125,19.005520814452083,0.799109908550951
2444,Rabbits,xor,target,85,91.25,9.57302758498361,-0.6528760044318519
2444,Tony's clubbing,xor,relevance,94,62.75,33.7797487937881,0.9251104912226787
2444,Tony's clubbing,xor,competence,79,69.375,29.19852002120264,0.3296399952124547
2444,Tony's clubbing,xor,prior,50,42.3125,19.005520814452083,0.404487731488753
2444,Tony's clubbing,xor,target,100,91.25,9.57302758498361,0.9140264062045927
2444,Hotel check,some,relevance,92,62.75,33.7797487937881,0.8659034197844273
2444,Hotel check,some,competence,93,69.375,29.19852002120264,0.809116351885116
2444,Hotel check,some,prior,50,42.3125,19.005520814452083,0.404487731488753
2444,Hotel check,some,target,83,91.25,9.57302758498361,-0.8617963258500445
2444,Pete's accident,xor,relevance,100,62.75,33.7797487937881,1.102731705537433
2444,Pete's accident,xor,competence,100,69.375,29.19852002120264,1.0488545302214467
2444,Pete's accident,xor,prior,50,42.3125,19.005520814452083,0.404487731488753
2444,Pete's accident,xor,target,100,91.25,9.57302758498361,0.9140264062045927
2444,Picnic pictures,some,relevance,28,62.75,33.7797487937881,-1.0287228662396188
2444,Picnic pictures,some,competence,18,69.375,29.19852002120264,-1.7595069874327125
2444,Picnic pictures,some,prior,50,42.3125,19.005520814452083,0.404487731488753
2444,Picnic pictures,some,target,100,91.25,9.57302758498361,0.9140264062045927
2441,Teacher problems,some,relevance,100,64.875,40.87065835395503,0.8594185025307031
2441,Teacher problems,some,competence,10,66,34.041990876814815,-1.6450271725482501
2441,Teacher problems,some,prior,21,25,30.83018001893599,-0.12974299850157175
2441,Teacher problems,some,target,83,76.25,33.57613948709921,0.20103561943425682
2441,Champagne reception,some,relevance,19,64.875,40.87065835395503,-1.122443382308783
2441,Champagne reception,some,competence,34,66,34.041990876814815,-0.9400155271704286
2441,Champagne reception,some,prior,0,25,30.83018001893599,-0.8108937406348236
2441,Champagne reception,some,target,63,76.25,33.57613948709921,-0.39462547518576335
2441,Rabbits,xor,relevance,100,64.875,40.87065835395503,0.8594185025307031
2441,Rabbits,xor,competence,54,66,34.041990876814815,-0.35250582268891073
2441,Rabbits,xor,prior,50.5,25,30.83018001893599,0.82711161544752
2441,Rabbits,xor,target,75,76.25,33.57613948709921,-0.03722881841375126
2441,Attendance,some,relevance,100,64.875,40.87065835395503,0.8594185025307031
2441,Attendance,some,competence,100,66,34.041990876814815,0.9987664976185804
2441,Attendance,some,prior,0,25,30.83018001893599,-0.8108937406348236
2441,Attendance,some,target,100,76.25,33.57613948709921,0.707347549861274
2441,Final exam,some,relevance,49,64.875,40.87065835395503,-0.38842046199786223
2441,Final exam,some,competence,52,66,34.041990876814815,-0.41125679313706254
2441,Final exam,some,prior,0,25,30.83018001893599,-0.8108937406348236
2441,Final exam,some,target,100,76.25,33.57613948709921,0.707347549861274
2441,Lily's husband,xor,relevance,100,64.875,40.87065835395503,0.8594185025307031
2441,Lily's husband,xor,competence,78,66,34.041990876814815,0.35250582268891073
2441,Lily's husband,xor,prior,0,25,30.83018001893599,-0.8108937406348236
2441,Lily's husband,xor,target,100,76.25,33.57613948709921,0.707347549861274
2441,Greg's movie,xor,relevance,0,64.875,40.87065835395503,-1.5873245651723662
2441,Greg's movie,xor,competence,100,66,34.041990876814815,0.9987664976185804
2441,Greg's movie,xor,prior,78.5,25,30.83018001893599,1.7353126049585224
2441,Greg's movie,xor,target,0,76.25,33.57613948709921,-2.270957923238827
2441,Chloe's holiday,xor,relevance,51,64.875,40.87065835395503,-0.33948560064380084
2441,Chloe's holiday,xor,competence,100,66,34.041990876814815,0.9987664976185804
2441,Chloe's holiday,xor,prior,50,25,30.83018001893599,0.8108937406348236
2441,Chloe's holiday,xor,target,89,76.25,33.57613948709921,0.3797339478202629
2440,Gourmet desserts,some,relevance,0,31.875,39.208007564053254,-0.8129716856416771
2440,Gourmet desserts,some,competence,15,53.375,45.39961453580856,-0.8452714938742937
2440,Gourmet desserts,some,prior,11,23.125,34.60981487546973,-0.3503341478025007
2440,Gourmet desserts,some,target,46,76.875,20.45509018033688,-1.509404247441529
2440,Gigi's exams,xor,relevance,59,31.875,39.208007564053254,0.6918229638597801
2440,Gigi's exams,xor,competence,37,53.375,45.39961453580856,-0.3606858817509201
2440,Gigi's exams,xor,prior,73,23.125,34.60981487546973,1.4410652059092555
2440,Gigi's exams,xor,target,59,76.875,20.45509018033688,-0.8738656169398326
2440,Tony's clubbing,xor,relevance,0,31.875,39.208007564053254,-0.8129716856416771
2440,Tony's clubbing,xor,competence,75,53.375,45.39961453580856,0.47632563009854334
2440,Tony's clubbing,xor,prior,18,23.125,34.60981487546973,-0.1480793820608508
2440,Tony's clubbing,xor,target,72,76.875,20.45509018033688,-0.23832698643813616
2440,Semester abroad,xor,relevance,68,31.875,39.208007564053254,0.9213679103939008
2440,Semester abroad,xor,competence,100,53.375,45.39961453580856,1.0269910984205588
2440,Semester abroad,xor,prior,83,23.125,34.60981487546973,1.7300005855401839
2440,Semester abroad,xor,target,63,76.875,20.45509018033688,-0.6783152690931568
2440,Frank's laptop,xor,relevance,100,31.875,39.208007564053254,1.7375277202929962
2440,Frank's laptop,xor,competence,100,53.375,45.39961453580856,1.0269910984205588
2440,Frank's laptop,xor,prior,0,23.125,34.60981487546973,-0.6681630653965219
2440,Frank's laptop,xor,target,79,76.875,20.45509018033688,0.10388612229354653
2440,Stand-up comedy show,some,relevance,0,31.875,39.208007564053254,-0.8129716856416771
2440,Stand-up comedy show,some,competence,0,53.375,45.39961453580856,-1.175670774867503
2440,Stand-up comedy show,some,prior,0,23.125,34.60981487546973,-0.6681630653965219
2440,Stand-up comedy show,some,target,100,76.875,20.45509018033688,1.1305254484885945
2440,Final exam,some,relevance,28,31.875,39.208007564053254,-0.09883185197996859
2440,Final exam,some,competence,0,53.375,45.39961453580856,-1.175670774867503
2440,Final exam,some,prior,0,23.125,34.60981487546973,-0.6681630653965219
2440,Final exam,some,target,96,76.875,20.45509018033688,0.9349751006419188
2440,Restaurant,some,relevance,0,31.875,39.208007564053254,-0.8129716856416771
2440,Restaurant,some,competence,100,53.375,45.39961453580856,1.0269910984205588
2440,Restaurant,some,prior,0,23.125,34.60981487546973,-0.6681630653965219
2440,Restaurant,some,target,100,76.875,20.45509018033688,1.1305254484885945
2439,Tony's clubbing,xor,relevance,100,68.5,43.72315502927809,0.7204420627675846
2439,Tony's clubbing,xor,competence,34,52.25,29.18292064106773,-0.6253657824199284
2439,Tony's clubbing,xor,prior,23,48.5,21.674540693765906,-1.1764955188801018
2439,Tony's clubbing,xor,target,100,93.75,11.448643088655903,0.5459162235735103
2439,Alissa's paint,xor,relevance,12,68.5,43.72315502927809,-1.2922214776624932
2439,Alissa's paint,xor,competence,28,52.25,29.18292064106773,-0.830965491708672
2439,Alissa's paint,xor,prior,75.5,48.5,21.674540693765906,1.245701137637755
2439,Alissa's paint,xor,target,100,93.75,11.448643088655903,0.5459162235735103
2439,Hotel check,some,relevance,100,68.5,43.72315502927809,0.7204420627675846
2439,Hotel check,some,competence,97,52.25,29.18292064106773,1.5334311651118793
2439,Hotel check,some,prior,40,48.5,21.674540693765906,-0.39216517296003395
2439,Hotel check,some,target,98,93.75,11.448643088655903,0.371223032029987
2439,Nuts,some,relevance,100,68.5,43.72315502927809,0.7204420627675846
2439,Nuts,some,competence,40,52.25,29.18292064106773,-0.4197660731311848
2439,Nuts,some,prior,31,48.5,21.674540693765906,-0.8073988855059522
2439,Nuts,some,target,96,93.75,11.448643088655903,0.19652984048646374
2439,Dave's kids,xor,relevance,10,68.5,43.72315502927809,-1.3379638308540858
2439,Dave's kids,xor,competence,36,52.25,29.18292064106773,-0.5568325459903471
2439,Dave's kids,xor,prior,46.5,48.5,21.674540693765906,-0.09227415834353739
2439,Dave's kids,xor,target,100,93.75,11.448643088655903,0.5459162235735103
2439,Chloe's holiday,xor,relevance,26,68.5,43.72315502927809,-0.9720250053213444
2439,Chloe's holiday,xor,competence,28,52.25,29.18292064106773,-0.830965491708672
2439,Chloe's holiday,xor,prior,73,48.5,21.674540693765906,1.130358439708333
2439,Chloe's holiday,xor,target,100,93.75,11.448643088655903,0.5459162235735103
2439,Tail-donkey blindfold,some,relevance,100,68.5,43.72315502927809,0.7204420627675846
2439,Tail-donkey blindfold,some,competence,97,52.25,29.18292064106773,1.5334311651118793
2439,Tail-donkey blindfold,some,prior,28,48.5,21.674540693765906,-0.9458101230212583
2439,Tail-donkey blindfold,some,target,89,93.75,11.448643088655903,-0.4148963299158679
2439,Harvard admission exams,some,relevance,100,68.5,43.72315502927809,0.7204420627675846
2439,Harvard admission exams,some,competence,58,52.25,29.18292064106773,0.19703305473504593
2439,Harvard admission exams,some,prior,71,48.5,21.674540693765906,1.0380842813647957
2439,Harvard admission exams,some,target,67,93.75,11.448643088655903,-2.3365214368946243
2438,Gerald's graduation,xor,relevance,50,78.75,20.67261819066813,-1.390728534471657
2438,Gerald's graduation,xor,competence,26,55.75,34.5243185512556,-0.8617114326480468
2438,Gerald's graduation,xor,prior,80.5,39.875,31.716095508207097,1.2808953734386241
2438,Gerald's graduation,xor,target,16,59.5,35.516595718460565,-1.2247795465765847
2438,Attendance,some,relevance,100,78.75,20.67261819066813,1.0279297863486159
2438,Attendance,some,competence,100,55.75,34.5243185512556,1.281705240157179
2438,Attendance,some,prior,10,39.875,31.716095508207097,-0.9419507515440959
2438,Attendance,some,target,78,59.5,35.516595718460565,0.5208832554406165
2438,Rotten tomatoes,some,relevance,100,78.75,20.67261819066813,1.0279297863486159
2438,Rotten tomatoes,some,competence,71,55.75,34.5243185512556,0.44171762513891477
2438,Rotten tomatoes,some,prior,69,39.875,31.716095508207097,0.918303452342152
2438,Rotten tomatoes,some,target,100,59.5,35.516595718460565,1.1403119916402684
2438,Van Gogh exhibition,some,relevance,70,78.75,20.67261819066813,-0.42326520614354773
2438,Van Gogh exhibition,some,competence,95,55.75,34.5243185512556,1.1368797892919609
2438,Van Gogh exhibition,some,prior,25,39.875,31.716095508207097,-0.4690047675052193
2438,Van Gogh exhibition,some,target,100,59.5,35.516595718460565,1.1403119916402684
2438,Chloe's holiday,xor,relevance,52,78.75,20.67261819066813,-1.2939822016388458
2438,Chloe's holiday,xor,competence,23,55.75,34.5243185512556,-0.9486067031671775
2438,Chloe's holiday,xor,prior,18,39.875,31.716095508207097,-0.6897128933900284
2438,Chloe's holiday,xor,target,13,59.5,35.516595718460565,-1.3092471015129008
2438,Pete's accident,xor,relevance,100,78.75,20.67261819066813,1.0279297863486159
2438,Pete's accident,xor,competence,82,55.75,34.5243185512556,0.7603336170423942
2438,Pete's accident,xor,prior,13.5,39.875,31.716095508207097,-0.8315966886016913
2438,Pete's accident,xor,target,71,59.5,35.516595718460565,0.3237922939225454
2438,Stand-up comedy show,some,relevance,82,78.75,20.67261819066813,0.15721279085331774
2438,Stand-up comedy show,some,competence,22,55.75,34.5243185512556,-0.9775717933402212
2438,Stand-up comedy show,some,prior,20,39.875,31.716095508207097,-0.6266534288515115
2438,Stand-up comedy show,some,target,69,59.5,35.516595718460565,0.2674805906316679
2438,Crime,xor,relevance,76,78.75,20.67261819066813,-0.133026207645115
2438,Crime,xor,competence,27,55.75,34.5243185512556,-0.8327463424750032
2438,Crime,xor,prior,83,39.875,31.716095508207097,1.3597197041117703
2438,Crime,xor,target,29,59.5,35.516595718460565,-0.8587534751858812
2436,Felix' clothes,some,relevance,17,62.25,32.239062375589384,-1.40357679987189
2436,Felix' clothes,some,competence,41,63.625,34.117182516396966,-0.66315558118336
2436,Felix' clothes,some,prior,8,31.75,19.438547858755882,-1.221799085640138
2436,Felix' clothes,some,target,100,96.75,6.017830648521585,0.5400617248673216
2436,Brad Pitt,xor,relevance,50,62.25,32.239062375589384,-0.37997382979957245
2436,Brad Pitt,xor,competence,72,63.625,34.117182516396966,0.24547748032754213
2436,Brad Pitt,xor,prior,19,31.75,19.438547858755882,-0.6559131933436531
2436,Brad Pitt,xor,target,87,96.75,6.017830648521585,-1.6201851746019649
2436,Gourmet desserts,some,relevance,67,62.25,32.239062375589384,0.14733679114677298
2436,Gourmet desserts,some,competence,95,63.625,34.117182516396966,0.9196245904807921
2436,Gourmet desserts,some,prior,25,31.75,19.438547858755882,-0.34724816118193397
2436,Gourmet desserts,some,target,87,96.75,6.017830648521585,-1.6201851746019649
2436,Frank's laptop,xor,relevance,100,62.25,32.239062375589384,1.1709397612190906
2436,Frank's laptop,xor,competence,89,63.625,34.117182516396966,0.743760126962553
2436,Frank's laptop,xor,prior,30.5,31.75,19.438547858755882,-0.06430521503369148
2436,Frank's laptop,xor,target,100,96.75,6.017830648521585,0.5400617248673216
2436,M&M's in the hospital,some,relevance,17,62.25,32.239062375589384,-1.40357679987189
2436,M&M's in the hospital,some,competence,71,63.625,34.117182516396966,0.2161667364078356
2436,M&M's in the hospital,some,prior,36,31.75,19.438547858755882,0.218637731114551
2436,M&M's in the hospital,some,target,100,96.75,6.017830648521585,0.5400617248673216
2436,Schizophrenia talk,some,relevance,98,62.25,32.239062375589384,1.108903217578344
2436,Schizophrenia talk,some,competence,41,63.625,34.117182516396966,-0.66315558118336
2436,Schizophrenia talk,some,prior,25,31.75,19.438547858755882,-0.34724816118193397
2436,Schizophrenia talk,some,target,100,96.75,6.017830648521585,0.5400617248673216
2436,Gigi's exams,xor,relevance,76,62.25,32.239062375589384,0.4265012375301323
2436,Gigi's exams,xor,competence,0,63.625,34.117182516396966,-1.8648960818913274
2436,Gigi's exams,xor,prior,36.5,31.75,19.438547858755882,0.2443598171280276
2436,Gigi's exams,xor,target,100,96.75,6.017830648521585,0.5400617248673216
2436,Presents,xor,relevance,73,62.25,32.239062375589384,0.33344642206901254
2436,Presents,xor,competence,100,63.625,34.117182516396966,1.0661783100793247
2436,Presents,xor,prior,74,31.75,19.438547858755882,2.173516268138772
2436,Presents,xor,target,100,96.75,6.017830648521585,0.5400617248673216
2434,Emails from a broken laptop,some,relevance,0,53.875,28.88616821743089,-1.8650794939112072
2434,Emails from a broken laptop,some,competence,50,77.625,23.68807716974934,-1.1661984973300523
2434,Emails from a broken laptop,some,prior,74,53,8.48528137423857,2.4748737341529163
2434,Emails from a broken laptop,some,target,50,74.875,21.15546197625028,-1.1758192767392828
2434,Violinist,some,relevance,100,53.875,28.88616821743089,1.596784995947182
2434,Violinist,some,competence,100,77.625,23.68807716974934,0.9445680136745672
2434,Violinist,some,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Violinist,some,target,83,74.875,21.15546197625028,0.3840615728042883
2434,Youth hostel,some,relevance,50,53.875,28.88616821743089,-0.13414724898201258
2434,Youth hostel,some,competence,83,77.625,23.68807716974934,0.2269073999329966
2434,Youth hostel,some,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Youth hostel,some,target,100,74.875,21.15546197625028,1.1876365559024915
2434,Chloe's holiday,xor,relevance,50,53.875,28.88616821743089,-0.13414724898201258
2434,Chloe's holiday,xor,competence,100,77.625,23.68807716974934,0.9445680136745672
2434,Chloe's holiday,xor,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Chloe's holiday,xor,target,91,74.875,21.15546197625028,0.7622145060269722
2434,College,xor,relevance,50,53.875,28.88616821743089,-0.13414724898201258
2434,College,xor,competence,50,77.625,23.68807716974934,-1.1661984973300523
2434,College,xor,prior,50,53,8.48528137423857,-0.3535533905932738
2434,College,xor,target,50,74.875,21.15546197625028,-1.1758192767392828
2434,Dinosaurs,some,relevance,81,53.875,28.88616821743089,0.939030742874088
2434,Dinosaurs,some,competence,50,77.625,23.68807716974934,-1.1661984973300523
2434,Dinosaurs,some,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Dinosaurs,some,target,50,74.875,21.15546197625028,-1.1758192767392828
2434,Hippies,xor,relevance,50,53.875,28.88616821743089,-0.13414724898201258
2434,Hippies,xor,competence,88,77.625,23.68807716974934,0.43798405103345855
2434,Hippies,xor,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Hippies,xor,target,88,74.875,21.15546197625028,0.6204071560684657
2434,Crush,xor,relevance,50,53.875,28.88616821743089,-0.13414724898201258
2434,Crush,xor,competence,100,77.625,23.68807716974934,0.9445680136745672
2434,Crush,xor,prior,50,53,8.48528137423857,-0.3535533905932738
2434,Crush,xor,target,87,74.875,21.15546197625028,0.5731380394156302
2433,Star Trek expert,some,relevance,80,58,40.60963995337631,0.5417432911313194
2433,Star Trek expert,some,competence,100,69.125,36.992035822399856,0.834639113895543
2433,Star Trek expert,some,prior,100,47.125,34.14857244454005,1.5483809780298468
2433,Star Trek expert,some,target,100,75.125,37.70349548024124,0.6597531524109191
2433,Gigi's exams,xor,relevance,84,58,40.60963995337631,0.6402420713370138
2433,Gigi's exams,xor,competence,52,69.125,36.992035822399856,-0.4629374842254631
2433,Gigi's exams,xor,prior,50,47.125,34.14857244454005,0.08419092788341957
2433,Gigi's exams,xor,target,51,75.125,37.70349548024124,-0.6398610975643588
2433,Teacher,some,relevance,100,58,40.60963995337631,1.0342371921597915
2433,Teacher,some,competence,51,69.125,36.992035822399856,-0.48997033001965073
2433,Teacher,some,prior,0,47.125,34.14857244454005,-1.3799991222630077
2433,Teacher,some,target,100,75.125,37.70349548024124,0.6597531524109191
